url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
['https://www.clien.net/service/search?q=지니뮤직'],클리앙,에어플레이로 음악감상시 TV 화면에 뮤직커버랑  음파 웨이브 UI 가 나올때가 있는데 어쩌다 딱한번만 나오고 그후에는 안나오거든요 이거 혹시 나오게하는 에어플레이 설정같은게 있나요? 아님 애플TV에서 설정이 있나요?,,2023-11-15 17:07:12,0,,0,564,아이포니앙,질문
url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
['https://www.clien.net/service/search?q=지니뮤직'],클리앙,"
						 
					 Flac 빼고 mp3 320이랑 AAC, 320중 어떤게 음질이 좋은 건가요 갤럭시 S23U 입니다",,2023-12-16 13:22:02,0,,2,965,아무거나질문,컴퓨터
url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
['https://www.clien.net/service/search?q=지니뮤직'],클리앙,"나날이 인프라가 확장됨을 느끼는 오디오계의 요즘 입니다. CD나 LP 심지어 카세트 테이프 정도 비주류라면 MD정도? 각자 추억이 하나쯤 있으시죠? 용돈 모아서 사던 그 시절 진짜 CD가 닳도록 들었습니다 ㅋㅋ 서태지 1집은 카세트 테입으로 구입을 했던 기억이..^^  아무튼 오디오에 관심이 있던 분들 혹은 잘 없던 분들도 기본적인 건 알고 구매를 하셔야 합니다. 없으시면 바로 하나 사셔야죠!!! 요즘 때가 어느땐데!! 뉴진스 이쁘다 이쁘다만 하지 마시고 숨소리 하나까지  빨아 땡겨 들으셔야 되지 않겠습니까!!  진짜 기타 피크 미끄러지는 소리까지 들린다니까요!! 아무튼 이런 오디오 시장의 폭발적 성장에는 거대 플랫폼의 노력?이 있어요!! 진짜 예전에 cd사던 시절에 비하면 헐값이죠!! 국내 업체로는 멜론, 벅스 , 플로, 지니 등등이 있고, 외국 업체로는 타이달(음질 평가 1위), 스포티파이( 전세계 1위), 코부즈, 유투브 뮤직 등등이 있고, 싸게는 한달에 2천원 내외 비싸게는 2만언 내외까지 다양한 가격으로 스마트폰에서만 들을거냐, 저장을 할거냐 음질은 어떻게 할거냐 등으로 가격을 다르게 책정하고 있죠. 보편적으로 국내는 1만원 내외 (할인 제외) 외국 서비스는 터키나 아르헨티나 계정 우회등으로 암튼 5천원은 넘지 않습니다. 1년에 3만원도 안되는 비용으로 세계 정상급 고음질 서비스를 사용하실 수 있는걸요.  이런 플랫폼의  음질은 최소한 CD음질로 시작하신다고 보면 되고, 16비트 44.1khz 의 규격을 보여줍니다. 고음질 서비스를 제공하는 옵션으로 선택하시면 24비트 96khz 의 규격을 가지고 있죠. 여기에 손실 압축이면 무손실이냐 원음이 어쩌고 저쩌고는 그냥 무시합니다. 너무 길어집니다. ㄷㄷㄷ 아주 간략하게 타이달과 코부즈는 FLAC라는 무손실 고해상도 포맷을 사용합니다.  오디오 파일의 규격은 보편적으로 16비트/44.1khz 혹은 16비트/48khz 혹은 24비트/48khz 혹은 24비트/96khz 가  사용되고 있고 각각 비트 뎁스 / 샘플링 레이트 라고 합니다.  앰프를 소개하는 자리니 아주 간략하게 설명하면 16비트는 6만5천 단계의 진폭 레벨과 초당 4만4천번의 변화를 기록한다는 얘기에요. 16비트면 96데시벨까지 소리의 크고 작음을(6만5천단계로) 표현 가능하고 초당 4만4천번이면(나이퀴스트 이론) 22khz 의 주파수를 표현할 수 있습니다. 이는 아주 조용한 소리부터 96데시벨이라는 공사장에서나 듣는 소리를 1초에 4만번 재생한다는 얘기죠.. 이게 보통 사람이 들을 수 있는 최대치라고 합니다. 이 이론으로 만들어진게 CD 구요 소니와 필립스가 만든 규격입니다. 거의 50년 전에요   거기서 나온 디지털 신호 전송 규격이 소니 필립스 디지털 인터페이스  SPDIF 죠.  보통 광출력이라고 부르죠?? ^^ 22khz라 384khz 규격 파일도 있는 판에 너무 적어보이죠?  막상 청력 테스트 해보시면 알겠지만 20khz 이상 고주파 대역 넘어가면 소리 안들립니다. ㅋㅋ 위 수치도 대단한데 24비트 48khz 이상의 고해상도 음원은 16,800,000단계의 진폭 레벨과 24khz 이상의 주파수 대역의 아주 어메이징한 수치를 가지고 있죠. 이걸 어떻게 구분해요 못하죠!! 하지만  고음질로 체감을 하는 이유는 사실 해상력과 다이나믹 레인지가 증가해서라기 보다는 음원을 마스터링 작업 (편집할 때 사운드 트랙을 여러개 중첩하거나 손질? 할 경우 또는 양자와 오류나 고해상도 작업의 편의성 등등의 이유로 24비트나 심지어 32비트로도 작업을 합니다.) 한 후  이게 별다른 컨버팅 과정의 손실 없이 우리에게 전달 된다는 의미가 더 큽니다.  ## 더 좋게 들리는 이유는 고음질이라서 라기보다 마스터링 음반에 가깝기 때문이죠!! (뭐 다른 이유도 있긴 합니다만..) ## Mp3나 opus 등의 압축 규격에서 상대적으로 정보량이 클 경우 압축 후에도 음원 데이터가 더 많이 남아있기도 하구요. (여기서 비트레이트 라는 개념이 또 나오지만 그건 나중에 기회 되면 설명할께요). 웨이브로 기록된 데이터는 크기가 너무 커서 압축을 하는데.. 이게 또 그렇게 완벽하지가 않거든요. 압축률도 천차만별이구요.  다시 얘기 하지만 96데시벨이면 거의 어지간한 공사장 옆에서 듣는 소리 / 22khz 주파수 대역이면 돌고래만 들을 수 있습니다. 40대만되도 15khz 이상의 초고주파 대역은 잘 안들려요. ㅠㅠ  ( 참고로 20대 여성이 가장 예민합니다. 나이가 들수록 고주파 부터 안들리기 시작하구요. )  뭐 아무튼 24비트 48khz 이상의 고해상도 음원은 차이가 느껴 지기는 합니다. 스트리밍 플랫폼에서는요. 에어팟 같은 거 말고 어느 정도 급 이상의 장비에서요. (애초에 에어팟은 16비트 까지만 지원하기도 하구요.) 아무튼 이런 고음질을 손쉽게 아주 대량으로 저렴하게 접할 수 있다 보니 음반 살 돈으로 오디오에 투자하시는 분들이 폭발적으로 늘었어요. ^^;; 그리고 아무래도 잘 듣다보면 더 좋게 듣고 싶은 게 사람 마음 아니겠습니까. 이 양자 디지털화 된 데이터를 우리 귀에 들을 수 있게 만들어 주는게  -DAC- 라는 부품이고   디지털 아날로그 컨버터라고 합니다.  아주 미세한 신호로 출력 됩니다. 이대로는 그대로 사용할 수 없어요. 아주 미세해서요. 또 섬세하죠 이 미세 신호를 OPAMP로 증폭해서 헤드폰 단자나 RCA 단자로 날려요.  이걸 RCA 우리고 흔히 라인 입력 출력이라고 하는 단위로 변화 증폭해 주는 게 프리 앰프 입니다. 이 프리 앰프를 스피커로 전달하려면 출력이 넘나 약해서 또 스피커 단까지 출력해 주는게 파워 앰프에요. (전문 장비는 라인 아웃이 아닌 또 다른 규격을 사용합니다. XLR 이나 AES 등등 단위도 전압도 다 달라요) 파워 앰프에도 앰프 칩에 제대로 신호를 넣기 위해서 OPAMP로 또 신호를 증폭해서 넣어줍니다. 참고 그림을 보시면  맨 위에가 DAC 역할을 하구요. 중간이 프리앰프 마지막이 파워앰프인데  위 그림에는 세가지가 예시로 들어져 있네요.  첫째 액티브 스피커는 파워앰프 내장,  둘째 헤드폰 앰프는 보통 프리앰프에 내장,  세번째 맨 오른쪽이 순수한 파워 앰프입니다. 오늘 얘기하고 싶은게 이 파워 앰프에요.. 가..간단하죠?? DAC (어지간한면 프리앰프와 헤드폰 앰프 포함되어 있음) -> 프리앰프 (보통 헤드폰 앰프 포함되기도 함) -> 파워 앰프 (프리 앰프가 포함되면 인티앰프, DAC까지 포함하면 올인원 앰프 등으로 좀 더 구분 됨) 등으로 헤쳐 모여 합니다. ㄷㄷㄷ 디지털 신호 입력이 가능한 액티브 스피커는 DAC와 프리앰프 그리고 파워앰프 또 전원 서플라이 모듈까지 모두 들어있는 올인원 제품인거죠. (각각의 스펙은 아무래도 떨어질 수 밖에 없어요) 아무튼 DAC는 반도체 기술의 발달로 거의 초능력자 수준에서 노는 상태고( 더 이상 기술 발전을 체감하기 어려운 상태),  프리앰프는 OPAMP 의 발달로 헤드폰 앰프와 같이 써도 무방한 상태  (프리앰프 출력보다 헤드폰 앰프 출력이 더 많이 필요해서 증폭을 더 많이 하다보니 노이즈나 기타 신호 특성이 떨어졌습니다만 근래에는 구분하기 어려울 정도로 헤드폰 앰프 성능이 좋아져서 프리앰프 처럼  같이 써도 되는 수준입니다.) 이렇게 음원과 DAC 프리앰프가 발전하는 동안 파워 앰프는 스피커와의 매칭이 맞물리다 보니 가장 마지막에 발전하고 있는 상태 입니다. 워낙 대출력이기도 하고 말이죠.  앰프 쪽은 전자보다는 전기 공학이라 보면 이해가 편하려나요? 그러다 보니 더 발전이 더딘 감이 있죠. 종류로는 진공관 오디오 트랜지스터 오디오 정도에서 이제  반도체 앰프가 혼재되어 있는 상태고 반도체 앰프는 클래스 D 앰프라고도 합니다. 앞서 소개한 앰프들은 보통 A클래스 앰프 (매우 효율 안좋음), AB클래스 앰프 (그나마 효율 괜찮음) 가 상위 레벨이였고 아날로그 입니다. 아날로그 신호이니 아날로그 증폭이 가장 매끄럽고 매칭이 좋지요.   클래스 D 앰프는 디지털 0,1 2진수로 표현해야 하다보니 펄스 변환 구조   이런 식으로 디지털 신호를 빠르게 스위칭해 맨 아래 아날로그 신호값으로 인식합니다. 예전에는 이 스위칭 속도가 느려서 해상력이 떨어졌어요.  아날로그에 한없이 가까워 져야 하는 게 디지털 앰프의 숙명인데, 아직은 어색하다고 할까요? (클래스 d 앰프는 언제나 클래스 a 앰프를 따라 잡는게 목표죠) 저 어색함만 제외하면 거의 모든 게 기존의 아날로그를 뛰어넘는 소자 특성을 보여주는 게 또 디지털 반도체란 말이죠   그러다 결국 ab클래스 앰프를 따라잡는 다는 평가와 함께 아주 가성비로 무쌍을 찍는 클래스 d 앰프 솔루션이 나오게 됩니다.  텍사스 인스트루먼트사의 TPA 3255 라는 칩이고 아주 압도적 인기를 끕니다. 과장 좀 보태면 홈 오디오에서는 여기서 멈추셔도 됩니다. 이게 차이파이 파워앰프의 대표주자였던 TPA3255 를 탑재한 AIYIMA A07 이란 모델입니다. 오디오 매니아에게 거의 최초로 인정을 받은 보급형 디지털 앰프였죠. 여기에 블루투스도 넣고 진공관도 달고, 톤 컨트롤도 추가하고 수 많은 아류작이 쏟아지는데 갑자기 단순히 좋은 증폭 특성을 떠나 좋은 신호 특성까지 만들어내는 제품이 등장 했어요. 잡다한 기능을 제외하고 본질적인 부분을 추구하는 아주 퓨어한 컨셉으로요. 오직 음질만!!!   FOSI 사의 v3 란 모델입니다. 피크 출력 600와트 왜곡없는 깨끗한 출력은 100와트 정도의 전문가급? 스펙을 자랑하지만 아주 컴팩트 하고 저렴하고, 효율도 좋고 음색도 괜찮고. 등등 리뷰 보시면 몇백만원 짜리 오디오도 이것보다 못한 제품이 수두룩 합니다. 아주 센세이션 했죠. 가격까지 생각하면 말이에요                             -진짜 컴팩트 합니다.ㄷㄷㄷ 말도 안되는 사이즈 그냥 스피커 뒤에 숨겨도 되겠어요. - 앰프가 좋은 증폭을 하기 위해서는 좋은 전기가 공급이 되야 됩니다. 스피커의 저항은 보통 4옴과 8옴의 고정값을 가져가기 때문에 전압으로 출력을 조절하게 되고 전압을 안정적인 전류로 공급해야 되죠. (4옴은 저항이 절반이니 이론 상 두배의 출력을 내야합니다) 그럴러면 좋은 캐피시터로 전압을 유지하고 (커플링 콘덴선, 평활 컨덴서 등 여러 컨덴서가 들어갑니다.)   좋은 인덕터로 전류를 왔다리 갔다리 안하게 잘 공급해야겠죠? (이게 코일이에요. 둘둘 감긴 구리선 본 적 있으시죠?)  전압은 캐패시터 전류는 인덕터로 잡아요 뭐 이외에도 신호 경로를 단순화 하고, 서로 간섭이 일어나지 않게 배치도 잘하고, 냉각도 신경쓰고 등등 수많은 기술? 이 필요한데 (캐패시터는 한계온도에서 10도만 올라도 수명이 반타작?? 혹은 그 이하? ) 이게 수 많은 저항과 캐패시터와 인덕터와 등등의 조합이  맞물리다 보니 만만하지 않아요. 하지만 저 TPA 3255 솔류션은 이미 수년에 걸쳐서 개선이 된 상태죠. 아무래도 인기가 많으니 더 많은 리소스도 투입이 되었구요. 원래 이쪽에 원조는 AIYIMA 였는데 단번에 역전이 되죠. FOSI의 시대가 옵니다. 그래서 v3의 독주를 막기 위해 원조격인 AIYIMA 에서 저번 달에 신제품이 나옵니다. 요새 가장 핫한 제품중에 하나에요.  아래는 오디오 사이언스 리뷰 포럼의 참고 쓰레드 입니다. 이건 아마존 리뷰구요. 아주 극찬이에요. ㅋ 바로 A07 MAX 입니다. 이번 광군절에 제가 구매한 제품이죠!!! 청음 후에 소개 하려고 했는데, 배송이 지연되서 그냥 광군절이 끝날 것 같은 상황이라 그냥 소개부터 먼저 진행합니다. 저 단정한 설계가 보이십니까!! 루비콘, ELNA , 위마 등 아주 일본산과 독일산 부품들로 도배를 하고 앰프와 전원관리는 TI 등을 사용한 슈퍼스타죠!! 뭐 메인 콘덴서가 63v 가 아닌 50v를 사용해서 불안하다는 글들이 있지만.. 글쎄요?? AIYIMA가 몰라서 그랬을까요. 대용량 캐패시터는 앰프에서 저역을 안정화 시키고 해상력을 증가 시킨다고 하지만 (저역 울림이 안정되면 해상도가 올라간 느낌이 듭니다)  충진되는 전압량이 높은 만큼 반응성이 느려지는 단점도 있죠. 인덕터와 캐패시터는 무조건 큰게 좋지는 않거든요. 게다가 캐패시터가 용량이 증가하면 고주파 왜곡이 증가할 확률 역시 올라갑니다. 아무튼 전세계 오디오 브랜드의 최전방은 일본과 독일이 독식하다시피 하는데, 저런 오디오에 사용 되는 최상급 부품들도 위 두 나라의 제품을 최고로 칩니다. 이게 지금 히트 상품인 FOSI V3 의 메인 기판 모습입니다. A07 MAX 비교할 때 완성도의 차이가 느껴지시나요? 좀 조잡하죠? 국내에도 v3 사용자가 많아서 뭐라 하기가 좀 쫄립니다. ㄷㄷㄷ  A07이 v3를 카피했다고 하는데.. 저게 카피면.. 카피가 아닌 앰프가 없어요 그냥 다른 제품입니다. (심지어 같은 공장이라는 덧글도 있었죠..) 뭐 요런 형태 입니다. 맨 왼쪽에 이어폰 단자나 RCA 스테레오 단자에서 나오는 신호를  맨 왼쪽에 꼽고 오른쪽 빨간색 단자 네군데에 스피커 좌우를 연결하는 거죠. 중간에 aux 아웃은 다른 앰프나 서브 우퍼등을 연결할 수 있게 해주는 이어폰이나 rca 단자의 신호를 바이패스 하는 rca 단자입니다. (말이 요상합니다. 두 번 읽으셔야 될 것 같네요..) 클리앙에서 인기였던 mr4는 액티브 스피커라 위에 설명한 앰프가 내장되어 있어서 그냥 이어폰 케이블 (aux 케이블) 을 꼽기만 하면 음악이 나옵니다. 전용으로 설계된 앰프니 매칭도 좋죠. 하지만!! 저 조그마한 공간에 앰프가 들어가 봐야 얼마나 큰게 들어갔겠습니까!!! 저기에 전원 즉 파워 서플라이까지 들어가 있어요 ㄷㄷㄷ 초기 극 입문자용 가성비는 저렇게 딱 맞게 만들어진 액티브 스피커가 유리하지만 아주 사알짝만 급을 올려도 앰프를 별도로 두는 패시브 스피커가 유리한 경우가 많습니다. 범용 앰프에 범용 스피커!! 이기 때문에  저런 맞춤형 액티브 스피커 보다(아주 타이트하게 구성이 되요. 저런 액티브 스피커 제품군은요.) 액티브 방식에 비해 상대적으로 여유있게 스펙을 구성할 수도 있고, 하나 하나 따지면 훨씬 상급의 부품을 채택할 수 있죠. 종류도 패시브 스피커가 훨씬 많아요 제 글들을 보시면 일전에 소개해 드린 큐델릭스 T71이 DAC 겸 프리앰프 겸 해드폰 앰프가 되고, 아주 더 전에 소개한 로드레인 DAC가 일반적인 거치형 프리앰프 입니다. 여기에 위에 소개한 파워 앰프를 물리고 적당한 패시브 스피커를 물리시면 여기서 부터 당신은 오디오 매니아 혹은 오디오 파일 이 되시는 겁니다. 십년 전 아니 불과 5년전 정도만 해도 큐델릭스 T71 에 위에 에이임마 A07 MAX급의 파워 앰프면 못해도 대략 200만원대의 구성에 해당하는 성능이에요. 아주 극 가성비죠!! 지금의 가격은요. 저 정도 조합을 가성비로 이길만한 제품이 딱히 생각나지 않네요.    여기에 기존에 가지고 계시던 인켈 스피커던 궤짝 스피커든 북쉘프 스피커든 어지간한 스피커는 아주 간단히 울릴 수 있고, 스피커가 없으시면 알리에 극 가성비 패시브 스피커도 널려있죠.  모니터 오디오 짭인 알파 1000 이란 스피커. 10만원 초중반  북쉘프 알리표 가성비 스피커 (책장에 꼽는다 해서 북쉘프 스피커)  가장 작은 제품군 이에요 20만원 초중반대의 알리표 일명 골드문트 짭인 알리문트라 부르는 궤짝형 스피커 (체급이 있어서 소리가 아주 호평일색!!) 공간이 어느정도 되시면 강추 합니다. 모델명 f109  와싸다 닷컴에서 10만원 초반대의 엘탁스의 모니터3 왓즈하이파이 별점 5개!!! 폴크 오디오, 클립쉬, 모니터 오디오?? 온갖 가성비 패시브 스피커가 넘쳐나고 중고로도 아주 활성화가 되어 있어요. Dac랑 파워 앰프만 어느정도 급이 되면 그 다음부터는 취향데로 스피커가 막 날라다니죠.!!! ㅋㅋㅋ 액티브 스피커는 그런 맛이 없죠. 이사를 가거나 청취 환경이 변하면 아예 통째로 모두 변경해야 하구요. 거기에 매칭된 전원부나 앰프까지 헐값에 날라 가는 겁니다. 패시브 스피커는 딱 스피커만 바꿈질 하면 되요!! 아주 가성비로 간다면 큐델릭스 5k 를 프리앰프로 10만원 에이임마 a 07 max 약 6만원대 적당한 패시브 스피커 10만언 중반으로 구성하시면 27만원에 훌륭한 입문기가 됩니다.  급을 올리고 싶으시면 저기서 한 100만원대 까지 스피커만 올리시면 되요. Dac만 좀 더 전문적인 제품으로 바꾸거나요. 파워 앰프가 100와트 밖에 안된다고 등급을 올려야지 생각하신 다면.. 일단 들어보고 결정하시라 말씀 드리고 싶네요.  피크 출력과. RMS 출력은 완전히 다르고 대부분 적당히 큰 소리로 들으시는 소리가 10와트나 되려나요? 앰프를 고르시다 혹은 tv 같은 거 보시다 와트 수 표기되어 있으면 거기서 3분1로 줄여서 생각하시면 됩니다. 300와트 써져 있으면 100와트 30와트 써져 있으면 10와트라 생각하시면 되요. THD 토탈 하모닉 디스토션 이라고 얼마나 음이 틀어졌는지 표기 하는데, 제조사들은 10% 의 왜곡을 기준으로 피크 출력을 표기해요  소리가 나오기는 하는데 완전 찌그러진 소리고 음악이라고 이미 부를 수 없는 상태에요. 그냥 확성기죠!!! 양심적인 제조사는 RMS 출력을 함계 표기하는데 THD 수치를 1% 정도로 기준을 잡습니다. 1% 왜곡이면 뭐 그나마 원음같은 소리죠. 하지만 하드코어 하게는 보통 THD 0.1% 를 기준으로 많이 얘기하고 이 출력은 피크 출력에 3분에1 보다 더 깍아야 됩니다. 보시면 100와트 기점으로 급격하게 왜곡 수치가 올라가죠? 저런 상태로 300와트 까지 왜곡이 주욱 올라가면서 소리가 나옵니다. 가장 낮은 왜곡은 20와트 정도겠네요. THD 수치는 회로가 제대로 작동하는 전압이 나올 때까지 점점 수치가 좋아지다 30와트 전후를 기점으로 다시 나빠지죠? 정리하면 그냥 표기된 스펙에 3분에 1 정도가 제대로 된 소리고 거기서 또 3분에 1정도 깍으면 최적의 소리다 정도??  너무 많이 줄었다고 생각하실지 모르겠지만 30와트면 진짜 집에서 쿵쾅 쿵쾅 할 정도니 저 볼륨도 다 쓸일이 없을껄요?? 저 앰프 회사들 뻥 좀 못치게 해야 되는데.. 진공관은 저기서 다른 의미로 안타까운 의미가 생깁니다. 제조사가 표기하는 기준이요. 그리고 같은 출력이라도 진공관은 디지털보다 훨씬 소리가 크게 나와요.   그리고 부드러운 소리가 나죠. 댐핑팩터 수치가 낮아서 그런데..  댐핑팩터 부분까지 설명하면 밤 세야 될 것 같아서. 더 궁금하신 건 덧글로…^^;; 이미지 업로드 20장의 압박이 심해서 요즘 분량 조절 중 입니다. 와 가격… 아무 할인 없어도 52달러 어차피 환율 손실 보면 의미 없는 간편 결제 무시하고 카드 할인은 50달러라 어차피 할안 안되는 맘 편한 가격 쿠폰만 잘 찾으면 40달러대도 노려 볼만한 아주 강력한 가격 입니다!!! 7만원 언더… 나오겠죠?? 스토어 쿠폰 10달러가 있네요 ㄷㄷㄷ 사실 이 제품의 묘미는 모노 모드가 지원 된다는 거에요. 스피커 하나에 앰프 하나씩 듀얼 앰프 시스템을 만들 수 있습니다. 그냥 두개 사시면 되요. 그럼 네배의 파워 두배의 볼륨을 확보 하실 수 있고, 좌우 신호 간섭도(크로스 토크) 분리하고 등등  200와트 하나보다 100와트 두개가 보통은 더 낫거든요.  거기다 앰프가 두개면 바이앰핑, 모노모노, 좀 똘끼 부리면 액티브 크로스 오버도 가능한 미친 가성비 조합도 가능합니다. 15마원에 모노모노 모드 구성하면 진짜 100만원 이하 앰프는 어지간한 가성비 제품 가지고 와도 글쎄요.. 노코멘트 할께요 ^^;;  브랜드빨 제품은 200만원대?? ㅋㅋ 는 되야 하려나?? 간만에 보급형 명기가 나온 것 같네요. 이 가격이면 일단 앰프부터 사고 스피커는 나중에 고민하세요. 어차피 블프에 스피커들 또 막 나옵니다. 단지 고민할 것은 하나를 살거냐 두개를 살거냐 정도?? 진공관 앰프 쓰시는 분들도 최신 디지털 앰프의 댐핑팩터와 출력 해상력을 체험하기에 어떠신가요? 중고로 팔아도 거의 새거 가격이라 몇만원이면 아주 몇달은 잼있게 노실 것 같은데요!!! 아 모노모노 모드 최대 장점이 스피커 케이블을 매우 짧게 가져갈 수 있다는 겁니다 rca는 전류량이 적어서 막선을 쓰나 길이가 길던 짧던 차이가 크게 안 나는데 스피커선은 안 그렇거든요 저항 낮춘다고 굵게 쓰면 캐패시턴스 수치가 올라가 충진효과가 생겨 스피드가 느려지고 얇으면 저항이 올라가서 댐핑팩터가 약해지고... 그냥 짧은게 최곤데 앰프가 두개면 스피커 바로 뒤에 놓을 수 있죠 42달러면 스피커 선 비싸게 사느니 앰프를 그 돈으로 두개! ps. 하나도 충분히 훌륭해요 그리고 dac는 퓨어하거 가겠다 akliam 9038q2m 제품 블루투스도 쓰고 음색도 입맛데로 하고 싶다 큐델릭스 5k 다재다능 합니다",,2023-11-18 04:59:13,97,,458,"50,624",알뜰구매,해외구매정보
url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
['https://www.clien.net/service/search?q=지니뮤직'],클리앙,아이폰없이 워치 데이터 사용으로 애플뮤직이나 지니뮤직으로 음악들으면서 런닝 한시간 정도 + 나이키 앱으로 운동량 측정하면 배터리 어느정도 소모될까요? 혹시 이렇게 사용하시는 분 계시면 대략적으로라도 알려주시면 감사하겠습니다.,,2023-10-18 21:05:44,0,,5,"1,040",아이포니앙,질문
url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
['https://www.clien.net/service/search?q=지니뮤직'],클리앙,"원래 네이버플러스로 바이브를 이용 했으나 개악 되면서 바이브가 빠져서 라디오 듣고 다닌지 수주가 흐르고 가장 저렴한 스밍 서비스가 무엇인가 찾아봤네요 통신사 결합혜택은 SKT가 가장 많았으나(주요 음원은 전부 결합 혜택이 있나 보더라고요?) 저는 알뜰폰이라서 결합혜택은 전부 해당 되지 않습니다 ㅠㅠ 일단 금액 비교를 하면서 가장 놀라운 점은 가격이 균일 하다는 점이네요 모바일 스밍 기준으로 6900원이 정가 였습니다 회사 규모마다, 계약된 음원 수량에 따라 가격이 달라질터인데 일괄적인 가격에 뭔가 수상함을 느꼈지만 할 수 있는 건 없으니... 아실분은 아시겠지만 예전에는 멤버쉽으로 무료로 제공 해주던 서비스가 음반협회에서 mp3 한창 불법으로 돌았을때 음원은 무료가 아니다 라며 음원 사이트에서 무료 혜택 제공도 반대 했던것으로 기억 합니다 그래서 100원 결제라도 해야 해주거나 하는 걸로 알고 있네요 암튼... 기간제 신규 가입 할인 제외하고 순수 요금만 놓고보면 멜론, 지니 벅스 등등 대부분 모바일 스밍은 월 6900원 멜론, 벅스, 플로, 바이브 등은 통신사 할인은 있지만 결제 할인은 없고 지니만 년간 결제를 하면 네이버페이 3만포인트, 토스페이로 결제하면 월 5700원 으로 가장 저렴하네요 유튜브 뮤직은 해외는 무료 라는데 아마 음원협회에서 무료 서비스는 반대해서 국내는 프리미엄만 제공하는 거 아닐까 싶네요 우주패스 가입하고 이용해볼까도 했지만 11번가 구매 이력이 년간 5회도 안되고 환율도 비싸서 아마존 구매도 안하고 있어서 굳이? 라는 생각에 우주패스는 패스 되었네요 말이 모바일이지 운전할때 외에는 음악 듣는것을 싫어해서 월 5700원도 만만찮네요",,2023-10-22 18:01:21,0,,1,"2,153",모두의공원,
url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
['https://www.clien.net/service/search?q=지니뮤직'],클리앙,AWA Barnes & Noble 라인뮤직 멜론 벅스 지니 바이브 mora 게펀레코드,,2023-11-03 13:27:33,0,,2,777,방탄소년당,"영상,사진,인텁"
url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
['https://www.clien.net/service/search?q=지니뮤직'],클리앙,"한 달여 전 쏘렌토 페리 출고해서 타는 중인데요 그 때 즈음해서 ccnc 내비에서 무선 카플레이/안드오토 지원한다 해서 두근두근 했는데 오늘 오전에 운행 마치고 보니 내비에 업데이트 떴길래 했습니다. 마치고서 세부 내용 보라길래 봤더니 드디어 무선 카플/안드오토가!! 대충 설명 보니 기존에 블투/카플레이 다 삭제하고 새로 연결하래서 그렇게 했는데 뭔가 변화가 없길래 '뭐지?'했는데 자세히 설명 다시 보니 아이폰 설정에서 카플레이 차량도 지우고 해야하는 거였더라고요(블투에서도 지우고 카플에서도 지우란 말) 그렇게 싹 지우고 다시 블투 잡으니 바로 됩니다. 아이고 좋아라 기쁜 소식이라 네이버 카페에 올렸는데 다른 분들 댓글 보니 아직 업뎃 안 나온다는 거 보니 순서는 모르겠지만 순차적으로 뜨나봅니다. 암튼 쏘렌토 페리에서는 처음 뜬 거 같아서 정보 차원에서 올립니다. 사실 그 전에 카플레이 쓸 때는 블투보다 나은 음질로 음원사이트 노래 듣거나 하는 용도가 가장 컸는데 지니/멜론 공짜 사용이 되어버린 바람에 막상 카플레이 활용이 많이 줄긴 했습니다만 그래도 아침에 유튜브로 듣는 뉴공이나 팟빵, 유튜브 뮤직 등은 폰 연동으로 들으니 그걸 무선으로 하는 것만으로도 충분히 좋네요 ㅎ",,2023-10-24 23:10:56,0,,5,"3,452",굴러간당,정보
url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
['https://www.clien.net/service/search?q=지니뮤직'],클리앙,"지금까지 아이폰에 아이튠즈로 재생목록 만들어서 블루투스로 연결해서 음악을 들었는데.. 요즘따라 그냥 음악 스트리밍 이용해볼까 싶습니다. 차량은 신형 그랜저여서 ccNC 시스템이고 멜론, 지니와 연동이 되던데요 그래서 일단 이 둘 중 하나를 이용할까 싶은데 어떤지 궁금합니다. 그저께 유튜브 프리미엄 난생 처음으로 1개월 무료 끊어놓고 유튜브 뮤직을 사용해봤는데 차량 화면에 재생목록 같은게 연동이 안되더라구요.. 다른 분들은 어떤걸로 어떻게 쓰고 계신지도 궁금하고... 괜찮은 앱이나 방법 추천 좀 부탁드리고 싶습니다.",,2023-10-16 11:07:30,0,,19,"2,472",굴러간당,Q/A
url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
['https://www.clien.net/service/search?q=지니뮤직'],클리앙,,,2023-10-09 11:32:55,3,,17,"5,957",모두의공원,
url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
