url,site,document,documenttype,postdate,likes,dislike,comment_cnt,views,boardcategory,documentcategory
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"미리 한마디로 정리 드리자면 에어팟 프로는 편리성을 극대화 한 블루투스 노이즈캔슬링 이어폰 이며소니 WF-1000XM3는 음질을 극대화 한 이어폰 입니다. 착용감에어팟 프로의 착용감은 매우 뛰어납니다. 이것은 매우 가벼운 무게와 특유의 생김새 덕분이라고 생각합니다.(장시간 착용해도 피로감이나 아픔을 느끼지 않을 것 같았습니다. 조깅 등 가벼운 운동에도 매우 어울릴것 같습니다.) 이에 반해 소니 WF-1000XM3은 착용감이 좋지는 않습니다. 이것도 무거운 무게와 특유의 생김새 덕분이라고 생각합니다.(귀에 후벼파서 넣는다. 라고 생각하시면 좋을것 같습니다. 장시간 착용하면 피로할것 같습니다.) 음질에어팟 프로의 음질은 기존 에어팟과 크게 다르지 않습니다. 쥐털만큼 음질이 나아졌다.. 라고 저는 생각합니다.(솔직히 이것조차 노이즈캔슬링의 버프라고 생각합니다만.... 특히 중저음이 별로입니다. 그냥 평소 쓰시던 에어팟 생각하시면 딱 맞을것 같습니다.) 이에 반해 소니 WF-1000XM3의 음질은 여전히 현존하는 블루투스 노이즈캔슬링 이어폰 중에서는 최고라고 생각합니다.현장감과 중저음 표현은 역시 소니라고 칭찬해주고 싶습니다.  케이스 에어팟 프로의 케이스는 기존 에어팟 케이스 크기와 크게 다르지 않습니다. 여전히 매우 가볍고, 작고, 주머니에도 잘 들어갑니다. 편리성은 완벽합니다. 이에 반해 소니 WF-1000XM3의 케이스는 큽니다.적어도 에어팟 프로 케이스 보다는 1.5배는 큽니다. 편리성 나쁩니다. 노이즈 캔슬링 (사람들이 바글바글한 긴자 에플스토어에서 청음한 점을 고려해주세요.)에어팟 프로의 노이즈 캔슬링은 드라마틱 하지 않습니다. 귀에 착용하면 자동으로 노이즈캔슬링이 작동되며작동되면 일정 소음을 걷어줍니다만, 사람들의 말소리(바글바글)는 분명히 들립니다.다만 곡을 재생하면 사람들의 말소리도 80% 이상은 걷어줍니다. 곡에 집중할수 있습니다. 소니 WF-1000XM3의 노이스캔슬링 성능은 이미 많은 분들이 칭찬하고 계시기에 생략합니다.다만 두 제품을 비교하자면, 한마디로 비슷합니다. 용호상박입니다. 아, 딱히 에어팟 프로라고 귀가 먹먹해지는 현상(무중력 느낌?)은 사라지지 않습니다.뭔가 새로운 기술을 이용한 노이즈캔슬링이라고 상상하실것 같은데 그런거 없습니다.이것도 소니랑 비슷합니다.  생김새 드디어 애플 무선 이어폰을 쓰면서 부끄럽지 않을 것 같습니다.이정도면 매우 준수하며, 조금 애플뽕을 더하자면 스타일리쉬 까지 합니다. 에어팟 프로는 귀에 칫솔이나 담배를 꽂는 이미지는 없습니다.반면 소니 WF-1000XM3 같은 경우 조금 크기가 크고 두껍기도 해서, 호불호가 갈릴것 같습니다. 마지막으로 한번더 정리하자면나는 음질을 중시한다. 소니로 가시면 될 것 같습니다.나는 편리성을 중시한다. 애플로 가시면 될 것 같습니다.",nan,2019.10.31 04:20,nan,nan,3,1539,게이밍오디오 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,제목은 그렇게 썼지만 애플에서 노이즈 캔슬링 기술을 지원하는 것은 처음인 것 같아서 그 기술의 출처가 궁금했습니다.소니 같은 음향 전문 회사와 협력해서 만든 것인지 아니면 스스로 기술을 개발해서 만든 것인지 아시는 분이 계시면 답변부탁드립니다.아무리 조사해도 원하는 답이 나오지 않네요 ~한 기술이 적용되었다 등만 나오고 그 기술이 적용 된 제품은 전부 소니 제품이 나왔기에소니가 협력사인가? 하는 킹리적 갓심도 나오기도하고요.요약에어팟 프로의 노이즈 캔슬링 기술은 애플의 신기술인가 타회사의 기술을 협력 받은 것인가?,nan,2019.11.22 09:47,nan,nan,2,1003,게이밍오디오 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"구매 방법은

http://dmacshop.mireene.kr/searchaddress/intro.html

위 링크로 들어가셔서 집 근처 kt qr코드 대리점을 검색합니다.


https://m.shop.kt.com:444/m/accessory/accsProductView.do?prodNo=AC00051454

대리점 방문후 위 링크에서 주문하기 누르고 kt 멤버쉽까지 적용하셔야 154000원 구매가능하십니다. 보니까 여러개 주문도 되는거같네요.

대리점 kt직원분에게 추천인 id, 매장 접점코드 알려달라고 하시면 알아서 해주십니다.


무선도 있는데 무선은 19만원대입니다. 

https://m.shop.kt.com:444/m/accessory/accsProductView.do?prodNo=AC00051453

평소에 멤버쉽 포인트 쓸 때 별로없는데 여기다가 사용하시면 좋을 듯 하네요. 품절떠도 금방금방 재입고 되는거같네요.",nan,2019.06.28 16:47,nan,nan,3,1729,핫딜 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,자세한 사항은 링크를 눌러주세요.,nan,2019.10.31 20:13,nan,nan,3,1588,모바일 뉴스 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"엘라고라는 브랜드 제품으로 케이스, 스티커 모두 구입했는데왠일인지 배송을 많이 늦게 보내서 오늘 겨우 받았네요슬림 베이직 케이스 진인디고 색상에철가루 방지 스티커 로즈골드 색입니다(설명상으로는 무려 금도금도 되있다네요)근데 스티커는 붙이기 너무 어렵고(개인적으로) 케이스는 이걸 쓰라고 만든건지 애매하네요....ㅋ케이스가 벌어져서 흰색이 다보이는것부터 윗부분은 고정?을 하려고 뭘 해뒀는데 덕분에 한번장착하면 움직이지도 않아요ㄷㄷ다음부터는 직접 매장 가서 보고 사던지 해야겠습니다그래도 스티커 열심히 붙이니까 얘는 예쁘네요 ",nan,2020.01.31 19:30,nan,nan,14,985,IT/하드웨어 갤러리,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"그분이 오셨어요...!!!!!!!!!!QCY만 2개 썼는데 다 고장나길래 비싼거 한번 써보자 하고 질렀습니다휴대폰은 아직 갤럭시라 아이패드에 연동시켜뒀는데 신기한게 많네요다만 음질은.... 음..... 상황에 따라 다르겠지만 QCY가 더 나은 것 같기도....그래도 노이즈캔슬링이 장난아니게 좋아서 만족중입니다ㅎ 이거 되게 신기하네요컴퓨터 팬소리, 하드디스크 소리같은게 하나도 안들려요ㄷㄷ일단 아이패드랑 며칠 더 써보고 휴대폰도 아이폰으로 바꾸고 하면서 써봐야겠습니다문제없이 오래 잘 쓰면 좋겠네요ㅎ ",nan,2020.01.29 15:07,nan,nan,12,511,IT/하드웨어 갤러리,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,설때 사촌들 주려고 두대 구입했어요.저렴하고 평도 좋네요.https://coupa.ng/bm8dK7 ,nan,2020.01.24 11:32,nan,nan,4,3331,핫딜 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,어딧-니 제발 돌아와.. ,nan,2019.10.31 20:14,nan,nan,0,702,유머 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"제가 노캔에 익숙해져서 그런가보다 했는데

찾아보니 펌웨어 업데이트 후에 많은 사람들이 동일하게 성능 저하를 체감하고 있나보네요 

언제 업데이트 다시 해줄는지.....",nan,2020.01.30 09:27,nan,nan,0,924,자유게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"사촌동생이 곧 중학교에 입학하는데, 입학선물로 에어팟 2 유선을 사주려고 합니다.근데 아직 어린 나이고, 학교라는 특성상 도난 및 분실 때문에 이모도 걱정, 저도 걱정, 사촌동생 본인도 걱정 (...)선물 해주는건 고마운데 부담된다고 하더라구요. 차라리 중고로 사달랍니다. 금액을 그나마 아낄수 있게..에어팟 2세대 유선 기준미개봉은 14.5~15만, A급은 11~13만 정도에 거래되더라구요.그리고 좀 더 아래로 내려가보니 에어팟 1세대가 있었습니다. 출시된지 오래된만큼 B급정도의 제품들이었지만 6~8만원 정도.가격적으로는 1세대가 부담없겠다 싶은데, 대부분 실사용 1~2년된 제품들이다보니 내구성이 어떨지 모르겠습니다.외관은 눈에 보이는 부분이니 당연히 깨끗한 제품으로 구매하겠지만, 성능이나 배터리, AS기간등은 앱알못인 제가 알수가 없으니 ㅠㅠ배터리 상태나 AS기간을 따로 확인하는 방법이 있는건가요?",nan,2020.02.01 15:36,nan,nan,4,6372,게이밍오디오 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"슬슬 물량 푸네요.
역대 최저가는 아니지만 카드(삼성,국민,농협) 7프로 먹이고 적립까지 포함하면 30 만 원 내로 들어옵니다.",nan,2020.02.07 10:48,nan,nan,17,2211,핫딜 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"출처 : macrumors번역기 돌린 거라 오역이 많습니다.DigiTimes에 따르면, 애플은 대만의 공급망 파트너들과 ""에어팟 프로 라이트""를 포함한 추후 출시될 여러 제품들과 협력하고 있습니다. 언급된 다른 제품들에는 차세대 아이패드, 애플워치, iMac 모델이 포함되어 있는데, 아이패드와 애플 워치와 같은 제품들은 9월 이전에 출시될 것 같지 않지만, 이 제품들은 모두 향후 몇 달 안에 업데이트될 것입니다. 에어팟 프로 라이트의 언급은 더 이상의 세부사항이 없으며, 중국 내 생산에 큰 영향을 끼친 코로나바이러스 전염병 속에서 애플사의 공급망을 지역적으로 다양화하기 위해 대만의 파트너들과 생산량을 늘리려는 애플에 관한 보고서에서 다루었습니다.지난해 10월 애플이 에어팟 프로를 출시했기 때문에 디지타임스가 '에어팟 프로 라이트'에 대해  정확히 무엇을 언급하고 있는지는 불분명합니다. 2019년 3월에 2세대 일반 에어팟이 출시된 후, 그리고 에어팟 프로가 일반 에어팟의 무선 케이스 버전과 50달러 차이로 분리되고 있기 때문에, 우리는 에어팟 프로의 ""Lite"" 버전이 애플의 라인업에 어떻게 적합할지 확신할 수 없습니다.디지타임스는 종종 공급망을 통해 애플의 제품 파이프라인에 대한 통찰력을 가지고 있지만, 제품 이름과 타이밍과 같은 구체적인 세부사항에 대해서는 정확도가 낮기 때문에, 이 출판물은 일반 에어팟의 3세대가 될 수 있지만, 우리는 더 나은 결과를 얻기 위해서 추가 루머가 나타나기를 기다려야 할 것입니다.",nan,2020.02.12 23:36,nan,nan,12,2690,모바일 뉴스 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,에어팟2랑 가격차이가 많이 나는데..노캔기능 들어가더니 가격 보고 놀랬네요..,nan,2020.02.07 00:37,nan,nan,0,222,게이밍오디오 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"배터리 부족해지면 뚜드려패서 리퍼받아오는용도인가요?
외의 용도가 뭐가있는지궁금합니다.",nan,2020.02.22 14:01,nan,nan,4,1835,게이밍오디오 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"노이즈캔슬링때문에 배터리를 많이먹는건지5시간정도밖에 안가네요.....;;; 사실 5시간도 체감 5시간이지 4시간 조금 더 가는 것 같습니다그리고 되게 웃긴건 배터리 없어서 전원 꺼질때까지 알림을 단 한번도 안해줘요....;;;;그냥 어느순간 효과음 들리면서 꺼져버립니다케이스 배터리는 인이어?를 3~4번정도 충전할 수 있는 정도인 것 같네요(왼쪽, 오른쪽 모두 충전 시)충전은 주로 무선충전....을 사용하는데 이것도 되게 애매합니다;;;;;무선충전기에 올려놓으면 충전 불이 올라오고 한 10초 있다 꺼지는데이게 나중에 보면 충전이 되는건지 중간에 끊긴건지 모르겠어요....개인적으로 충전중일때는 불이 항상 켜져 있었으면 좋겠습니다그외에는 은근 쓸만하네요(애플 제품에서만)휴대폰이 안드로이드라 배터리 잔량확인조차 안되는거 빼고는 잘 쓰고있습니다재미있는건 아이패드&윈도우 노트북 모두 그냥 인이어를 케이스에서 빼면 자동 페어링되는데안드로이드""만"" 매번 페어링을 시켜줘야 연결이 되네요그래도 가격이 비싸서인지 완성도나 기능 자체는 좋은 것 같습니다앞으로 왕복 4시간 통학예정인데 배터리 수명이 좀 오래 가줬으면 좋겠네요(QCY는 한 두달 쓰니까 수명이 줄어드는게 체감될 정도로 시간이 줄어들더라고요)",nan,2020.02.03 01:24,nan,nan,0,4671,자유게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,정말 오래 걸렸네요!,nan,2020.02.11 23:23,nan,nan,8,302,자유게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"에어팟 프로를 용돈 모아서 샀습니다근데 스마트폰으로만 연결해서 사용중인데 돈값처럼 사용을 안하는것 같았어요그런데 컴퓨터에 사용하려니 레이턴시도 없어야 해서 동글을 찾던중나중에 닌텐도 스위치 살걸 고려해 스위치, pc겸용 오디오 전용 블루투스 동글을 구입하였습니다아래 제품이에요 : https://smartstore.naver.com/joytronstore/products/4700851290 호환 가능 : 닌텐도 스위치, PC, 콘솔, 스마트폰포트 : USB-C, USB-A젠더레이턴시 : 체감상으로 느끼기엔 없었어요게임 : 게임기 전용 동글이라 레이턴시를 못느낄 정도였어요, 방향감과 사운드가 10만원 게이밍 헤드셋보다 선명합니다마이크 : 사용 불가능해요거리 : 반지름 4m 반경 정도, 옆방으로 가면 블루투스가 끊겨요접근성 : 처음에 사용설명서가 없어서 인터넷 쳐보고 사용해봤어요 5초간 버튼을 꾹 눌러 페어링 모드로 전환 가능합니다페어링이 되면 그 다음 이후로 바로바로 연결 가능합니다나중에 코로나 사태 끝나면 크라켄 프로 V2 팔고 마이크 하나 장만해야겠군요",nan,2020.02.29 00:23,nan,nan,12,11970,IT/하드웨어 갤러리,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존, ,nan,2020.02.25 15:08,nan,nan,10,1471,유머 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,만원주고 스티커 구입했는데 잘못붙였는지 얘가 계속 에어팟 유닛?이랑 걸려서 찢어지더라고요....;;;;에어팟 프로이고 스티커 동봉된거 2개 모두 날렸습니다(산지 2주만에....ㅠ)그래서 다음번에 구입할때는 그냥 스티커 사면 붙여주는 곳에서 사려고하는데이런거 붙여주는 곳 있을까요?(스티커에 손소독제가 묻으니까 색이 저렇게 바뀌더라고요....;;;;),nan,2020.02.14 21:21,nan,nan,0,585,자유게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"디지털위크 행사가로 29만 7천5백원입니다. 간간히 30만원 아래로 떨어지는 딜이 있긴 하던데 오랜만에 본것같아서 가져와봅니다 케이스 무료 증정 이벤트도 하네요! 잘 안보이네요. 좌측은 네이버검색, 우측 다나와검색 둘 다 31.8만원 정도 하네요. ",nan,2020.03.05 13:25,nan,nan,16,3259,핫딜 게시판 ,nan
https://quasarzone.com/groupSearches?keyword=에어팟,퀘이사존,"에어팟 2세대 제품 가격이 좋아서 공유합니다.189,900원 무료배송이네요. 따로 쿠폰 발급이나 전용 카드 행사가 아닌 할인이라 누구나 구매 가능합니다.    그리고 위메프에서 쇼핑하실때는 꼭 위메프 포인트를 구매하는걸 추천드립니다.위메프 검색창에 위메프 포인트 라고 검색하면 아래와 같은 상품들이 나옵니다.    에어팟의 경우 10만 , 5만, 3만 포인트를 1개씩 사게되면 추가 적립이 총 9,000 포인트 되어 189,000 포인트가 됩니다.남는 900원만 추가 결제하면 되네요.  포인트로 구매시 180,900원에 에어팟2세대 무선충전 모델 구매 가능합니다.180,900원이면 제가 봤던 여러 딜 중 최저가 같습니다.  제품명에 개인구매 이벤트 가격이라고 명시한것을 보니 기간 한정 특가로 보입니다.  구매 링크 : https://front.wemakeprice.com/product/206565845   ------------------------------------------------------------------------------------------------------------------------ 도움이 되었다면 추천 한번씩만 부탁드리겠습니다...★  저 말고도 지름/할인정보 게시판에 정보 퍼와주시는 다른 분들 게시글두요ㅎㅎ   게시판 전체에 추천이 활성화되어서 좋은 딜은 추천하고 별로인 것은 지적해서집단지성으로 딜을 판단하는 기준을 만들어가면 좋겠습니다 :) ""호에에?! 이거 가져가면 우리 퀘존 회원분들이 좋아하겠지?! 두근두근"" 하면서정보 가져오는건데 댓글 추천 없이 밀려내려가면 슬퍼용ㅜ.ㅜ   제가 가져오는 정보글의 작성과정은,1. 정보를 보고, 2. 메리트가 있는지 판단하고, 3.현재 글대로 살 수 있는지 검증한 후, 4. 수정을 거쳐 재작성됩니다.재작성 없이 퍼온 글은 퍼왔다는 표시 대신 원글 출처가 링크로 붙어있습니다.급하게 가져오고 저도 일하는 와중에 올리는 거라 링크 붙이는걸 가끔 까먹는데,앞으로는 더욱 신경쓰겠습니다 :)------------------------------------------------------------------------------------------------------------------------  ",nan,2019.07.04 11:00,nan,nan,3,1306,핫딜 게시판 ,nan
